year_film,year_ceremony,ceremony,category,name,film,winner,film_awards,gender,race,country,continent
2015,2016,88,Actor in a Leading Role,Michael Fassbender,Steve Jobs,False,"{'nomsBaftas': 2, 'nomsGoldenGlobes': 2, 'nomsOscars': 2, 'winsBaftas': 1, 'winsGoldenGlobes': 2, 'winsOscars': 0}",Male,White,,
2015,2016,88,Actor in a Leading Role,Eddie Redmayne,The Danish Girl,False,"{'nomsBaftas': 5, 'nomsGoldenGlobes': 3, 'nomsOscars': 3, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 1}",Male,White,,
2015,2016,88,Actor in a Supporting Role,Christian Bale,The Big Short,False,"{'nomsBaftas': 4, 'nomsGoldenGlobes': 4, 'nomsOscars': 4, 'winsBaftas': 1, 'winsGoldenGlobes': 0, 'winsOscars': 1}",Male,White,,
2015,2016,88,Actor in a Supporting Role,Tom Hardy,The Revenant,False,"{'nomsBaftas': 3, 'nomsGoldenGlobes': 1, 'nomsOscars': 9, 'winsBaftas': 5, 'winsGoldenGlobes': 3, 'winsOscars': 3}",Male,White,,
2015,2016,88,Actor in a Supporting Role,Mark Ruffalo,Spotlight,False,"{'nomsBaftas': 2, 'nomsGoldenGlobes': 3, 'nomsOscars': 4, 'winsBaftas': 1, 'winsGoldenGlobes': 0, 'winsOscars': 2}",Male,White,,
2015,2016,88,Actor in a Supporting Role,Mark Rylance,Bridge of Spies,True,"{'nomsBaftas': 8, 'nomsGoldenGlobes': 1, 'nomsOscars': 5, 'winsBaftas': 1, 'winsGoldenGlobes': 0, 'winsOscars': 1}",Male,White,,
2015,2016,88,Actor in a Supporting Role,Sylvester Stallone,Creed,False,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 0, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 1, 'winsOscars': 0}",Male,White,,
2015,2016,88,Actress in a Leading Role,Cate Blanchett,Carol,False,"{'nomsBaftas': 9, 'nomsGoldenGlobes': 5, 'nomsOscars': 6, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Female,White,,
2015,2016,88,Actress in a Leading Role,Brie Larson,Room,True,"{'nomsBaftas': 1, 'nomsGoldenGlobes': 2, 'nomsOscars': 3, 'winsBaftas': 1, 'winsGoldenGlobes': 1, 'winsOscars': 1}",Female,White,,
2015,2016,88,Actress in a Leading Role,Jennifer Lawrence,Joy,False,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 1, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 1, 'winsOscars': 0}",Female,White,,
2015,2016,88,Actress in a Leading Role,Charlotte Rampling,45 Years,False,"{'nomsBaftas': 1, 'nomsGoldenGlobes': 0, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Female,White,,
2015,2016,88,Actress in a Leading Role,Saoirse Ronan,Brooklyn,False,"{'nomsBaftas': 5, 'nomsGoldenGlobes': 1, 'nomsOscars': 3, 'winsBaftas': 1, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Female,White,,
2015,2016,88,Actress in a Supporting Role,Jennifer Jason Leigh,The Hateful Eight,False,"{'nomsBaftas': 2, 'nomsGoldenGlobes': 2, 'nomsOscars': 2, 'winsBaftas': 1, 'winsGoldenGlobes': 1, 'winsOscars': 1}",Female,White,,
2015,2016,88,Actress in a Supporting Role,Rooney Mara,Carol,False,"{'nomsBaftas': 9, 'nomsGoldenGlobes': 5, 'nomsOscars': 6, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Female,White,,
2015,2016,88,Actress in a Supporting Role,Rachel McAdams,Spotlight,False,"{'nomsBaftas': 2, 'nomsGoldenGlobes': 3, 'nomsOscars': 4, 'winsBaftas': 1, 'winsGoldenGlobes': 0, 'winsOscars': 2}",Female,White,,
2015,2016,88,Actress in a Supporting Role,Alicia Vikander,The Danish Girl,True,"{'nomsBaftas': 5, 'nomsGoldenGlobes': 3, 'nomsOscars': 3, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 1}",Female,White,,
2015,2016,88,Actress in a Supporting Role,Kate Winslet,Steve Jobs,False,"{'nomsBaftas': 2, 'nomsGoldenGlobes': 2, 'nomsOscars': 2, 'winsBaftas': 1, 'winsGoldenGlobes': 2, 'winsOscars': 0}",Female,White,,
2015,2016,88,Animated Feature Film,"Charlie Kaufman, Duke Johnson, Rosa Tran",Anomalisa,False,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 1, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,White,,
2015,2016,88,Animated Feature Film,Alê Abreu,Boy and the World,False,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 0, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,Hispanic,,
2015,2016,88,Animated Feature Film,"Jonas Rivera, Pete Docter",Inside Out,True,"{'nomsBaftas': 1, 'nomsGoldenGlobes': 0, 'nomsOscars': 1, 'winsBaftas': 1, 'winsGoldenGlobes': 1, 'winsOscars': 1}",Male,H - W,,
2015,2016,88,Animated Feature Film,"Mark Burton, Richard Starzak",Shaun the Sheep Movie,False,"{'nomsBaftas': 1, 'nomsGoldenGlobes': 1, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,White,,
2015,2016,88,Animated Feature Film,"Hiromasa Yonebayashi, Yoshiaki Nishimura",When Marnie Was There,False,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 0, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,Asian,,
2015,2016,88,Costume Design,Sandy Powell,Carol,False,"{'nomsBaftas': 9, 'nomsGoldenGlobes': 5, 'nomsOscars': 6, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Female,White,,
2015,2016,88,Costume Design,Sandy Powell,Cinderella,False,"{'nomsBaftas': 1, 'nomsGoldenGlobes': 0, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Female,White,,
2015,2016,88,Costume Design,Paco Delgado,The Danish Girl,False,"{'nomsBaftas': 5, 'nomsGoldenGlobes': 3, 'nomsOscars': 3, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 1}",Male,White,,
2015,2016,88,Costume Design,Jenny Beavan,Mad Max: Fury Road,True,"{'nomsBaftas': 3, 'nomsGoldenGlobes': 2, 'nomsOscars': 4, 'winsBaftas': 4, 'winsGoldenGlobes': 0, 'winsOscars': 6}",Female,White,,
2015,2016,88,Costume Design,Jacqueline West,The Revenant,False,"{'nomsBaftas': 3, 'nomsGoldenGlobes': 1, 'nomsOscars': 9, 'winsBaftas': 5, 'winsGoldenGlobes': 3, 'winsOscars': 3}",Female,White,,
2015,2016,88,Directing,Adam McKay,The Big Short,False,"{'nomsBaftas': 4, 'nomsGoldenGlobes': 4, 'nomsOscars': 4, 'winsBaftas': 1, 'winsGoldenGlobes': 0, 'winsOscars': 1}",Male,White,,
2015,2016,88,Directing,George Miller,Mad Max: Fury Road,False,"{'nomsBaftas': 3, 'nomsGoldenGlobes': 2, 'nomsOscars': 4, 'winsBaftas': 4, 'winsGoldenGlobes': 0, 'winsOscars': 6}",Male,White,,
2015,2016,88,Directing,Alejandro G. Iñárritu,The Revenant,True,"{'nomsBaftas': 3, 'nomsGoldenGlobes': 1, 'nomsOscars': 9, 'winsBaftas': 5, 'winsGoldenGlobes': 3, 'winsOscars': 3}",Male,Hispanic,,
2015,2016,88,Directing,Lenny Abrahamson,Room,False,"{'nomsBaftas': 1, 'nomsGoldenGlobes': 2, 'nomsOscars': 3, 'winsBaftas': 1, 'winsGoldenGlobes': 1, 'winsOscars': 1}",Male,White,,
2015,2016,88,Directing,Tom McCarthy,Spotlight,False,"{'nomsBaftas': 2, 'nomsGoldenGlobes': 3, 'nomsOscars': 4, 'winsBaftas': 1, 'winsGoldenGlobes': 0, 'winsOscars': 2}",Male,White,,
2015,2016,88,International Feature Film,Ciro Guerra,Embrace of the Serpent,False,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 0, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,Hispanic,Colombia,South America
2015,2016,88,International Feature Film,Deniz Gamze Ergüven,Mustang,False,"{'nomsBaftas': 1, 'nomsGoldenGlobes': 1, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Female,Middle Eastern,France,Europe
2015,2016,88,International Feature Film,László Nemes,Son of Saul,True,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 0, 'nomsOscars': 0, 'winsBaftas': 1, 'winsGoldenGlobes': 1, 'winsOscars': 1}",Male,White,Hungary,Europe
2015,2016,88,International Feature Film,Naji Abu Nowar,Theeb,False,"{'nomsBaftas': 1, 'nomsGoldenGlobes': 0, 'nomsOscars': 1, 'winsBaftas': 1, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,Middle Eastern,Jordan,Asia
2015,2016,88,International Feature Film,Tobias Lindholm,A War,False,"{'nomsBaftas': 2, 'nomsGoldenGlobes': 0, 'nomsOscars': 2, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,White,Denmark,Europe
2015,2016,88,Makeup and Hairstyling,"Damian Martin, Elka Wardega, Lesley Vanderwalt",Mad Max: Fury Road,True,"{'nomsBaftas': 3, 'nomsGoldenGlobes': 2, 'nomsOscars': 4, 'winsBaftas': 4, 'winsGoldenGlobes': 0, 'winsOscars': 6}",F - M,White,,
2015,2016,88,Makeup and Hairstyling,"Eva von Bahr, Love Larson",The 100-Year-Old Man Who Climbed out the Window and Disappeared,False,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 0, 'nomsOscars': 0, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",F - M,White,,
2015,2016,88,Makeup and Hairstyling,"Duncan Jarman, Robert Pandini, Siân Grigg",The Revenant,False,"{'nomsBaftas': 3, 'nomsGoldenGlobes': 1, 'nomsOscars': 9, 'winsBaftas': 5, 'winsGoldenGlobes': 3, 'winsOscars': 3}",F - M,White,,
2015,2016,88,Music (Original Score),Thomas Newman,Bridge of Spies,False,"{'nomsBaftas': 8, 'nomsGoldenGlobes': 1, 'nomsOscars': 5, 'winsBaftas': 1, 'winsGoldenGlobes': 0, 'winsOscars': 1}",Male,White,,
2015,2016,88,Music (Original Score),Carter Burwell,Carol,False,"{'nomsBaftas': 9, 'nomsGoldenGlobes': 5, 'nomsOscars': 6, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,White,,
2015,2016,88,Music (Original Score),Ennio Morricone,The Hateful Eight,True,"{'nomsBaftas': 2, 'nomsGoldenGlobes': 2, 'nomsOscars': 2, 'winsBaftas': 1, 'winsGoldenGlobes': 1, 'winsOscars': 1}",Male,White,,
2015,2016,88,Music (Original Score),Jóhann Jóhannsson,Sicario,False,"{'nomsBaftas': 3, 'nomsGoldenGlobes': 0, 'nomsOscars': 3, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,White,,
2015,2016,88,Music (Original Score),John Williams,Star Wars: The Force Awakens,False,"{'nomsBaftas': 3, 'nomsGoldenGlobes': 0, 'nomsOscars': 5, 'winsBaftas': 1, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,White,,
2015,2016,88,Writing (Adapted Screenplay),"Adam McKay, Charles Randolph",The Big Short,True,"{'nomsBaftas': 4, 'nomsGoldenGlobes': 4, 'nomsOscars': 4, 'winsBaftas': 1, 'winsGoldenGlobes': 0, 'winsOscars': 1}",Male,White,,
2015,2016,88,Writing (Adapted Screenplay),Nick Hornby,Brooklyn,False,"{'nomsBaftas': 5, 'nomsGoldenGlobes': 1, 'nomsOscars': 3, 'winsBaftas': 1, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,White,,
2015,2016,88,Writing (Adapted Screenplay),Phyllis Nagy,Carol,False,"{'nomsBaftas': 9, 'nomsGoldenGlobes': 5, 'nomsOscars': 6, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Female,White,,
2015,2016,88,Writing (Adapted Screenplay),Drew Goddard,The Martian,False,"{'nomsBaftas': 6, 'nomsGoldenGlobes': 1, 'nomsOscars': 7, 'winsBaftas': 0, 'winsGoldenGlobes': 2, 'winsOscars': 0}",Male,White,,
2015,2016,88,Writing (Adapted Screenplay),Emma Donoghue,Room,False,"{'nomsBaftas': 1, 'nomsGoldenGlobes': 2, 'nomsOscars': 3, 'winsBaftas': 1, 'winsGoldenGlobes': 1, 'winsOscars': 1}",Female,White,,
2015,2016,88,Writing (Original Screenplay),"Ethan Coen, Joel Coen, Matt Charman",Bridge of Spies,False,"{'nomsBaftas': 8, 'nomsGoldenGlobes': 1, 'nomsOscars': 5, 'winsBaftas': 1, 'winsGoldenGlobes': 0, 'winsOscars': 1}",Male,White,,
2015,2016,88,Writing (Original Screenplay),Alex Garland,Ex Machina,False,"{'nomsBaftas': 5, 'nomsGoldenGlobes': 1, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 1}",Male,White,,
2015,2016,88,Writing (Original Screenplay),"Josh Cooley, Meg LeFauve, Pete Docter, Ronnie del Carmen",Inside Out,False,"{'nomsBaftas': 1, 'nomsGoldenGlobes': 0, 'nomsOscars': 1, 'winsBaftas': 1, 'winsGoldenGlobes': 1, 'winsOscars': 1}",F - M,H - W,,
2015,2016,88,Writing (Original Screenplay),"Josh Singer, Tom McCarthy",Spotlight,True,"{'nomsBaftas': 2, 'nomsGoldenGlobes': 3, 'nomsOscars': 4, 'winsBaftas': 1, 'winsGoldenGlobes': 0, 'winsOscars': 2}",Male,White,,
2015,2016,88,Writing (Original Screenplay),"Alan Wenkus, Andrea Berloff, Jonathan Herman, S. Leigh Savidge",Straight Outta Compton,False,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 0, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",F - M,White,,
2016,2017,89,Actor in a Leading Role,Casey Affleck,Manchester by the Sea,True,"{'nomsBaftas': 4, 'nomsGoldenGlobes': 4, 'nomsOscars': 4, 'winsBaftas': 2, 'winsGoldenGlobes': 1, 'winsOscars': 2}",Male,White,,
2016,2017,89,Actor in a Leading Role,Andrew Garfield,Hacksaw Ridge,False,"{'nomsBaftas': 4, 'nomsGoldenGlobes': 3, 'nomsOscars': 4, 'winsBaftas': 1, 'winsGoldenGlobes': 0, 'winsOscars': 2}",Male,White,,
2016,2017,89,Actor in a Leading Role,Ryan Gosling,La La Land,False,"{'nomsBaftas': 6, 'nomsGoldenGlobes': 0, 'nomsOscars': 8, 'winsBaftas': 5, 'winsGoldenGlobes': 7, 'winsOscars': 6}",Male,White,,
2016,2017,89,Actor in a Leading Role,Viggo Mortensen,Captain Fantastic,False,"{'nomsBaftas': 1, 'nomsGoldenGlobes': 1, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,White,,
2016,2017,89,Actor in a Leading Role,Denzel Washington,Fences,False,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 1, 'nomsOscars': 3, 'winsBaftas': 1, 'winsGoldenGlobes': 1, 'winsOscars': 1}",Male,Black,,
2016,2017,89,Actor in a Supporting Role,Mahershala Ali,Moonlight,True,"{'nomsBaftas': 4, 'nomsGoldenGlobes': 5, 'nomsOscars': 5, 'winsBaftas': 0, 'winsGoldenGlobes': 1, 'winsOscars': 3}",Male,Black,,
2016,2017,89,Actor in a Supporting Role,Jeff Bridges,Hell or High Water,False,"{'nomsBaftas': 3, 'nomsGoldenGlobes': 3, 'nomsOscars': 4, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,White,,
2016,2017,89,Actor in a Supporting Role,Lucas Hedges,Manchester by the Sea,False,"{'nomsBaftas': 4, 'nomsGoldenGlobes': 4, 'nomsOscars': 4, 'winsBaftas': 2, 'winsGoldenGlobes': 1, 'winsOscars': 2}",Male,White,,
2016,2017,89,Actor in a Supporting Role,Dev Patel,Lion,False,"{'nomsBaftas': 3, 'nomsGoldenGlobes': 4, 'nomsOscars': 6, 'winsBaftas': 2, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,Indian,,
2016,2017,89,Actor in a Supporting Role,Michael Shannon,Nocturnal Animals,False,"{'nomsBaftas': 9, 'nomsGoldenGlobes': 2, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 1, 'winsOscars': 0}",Male,White,,
2016,2017,89,Actress in a Leading Role,Isabelle Huppert,Elle,False,"{'nomsBaftas': 1, 'nomsGoldenGlobes': 0, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 2, 'winsOscars': 0}",Female,White,,
2016,2017,89,Actress in a Leading Role,Ruth Negga,Loving,False,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 0, 'nomsOscars': 0, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Female,Black,,
2016,2017,89,Actress in a Leading Role,Natalie Portman,Jackie,False,"{'nomsBaftas': 2, 'nomsGoldenGlobes': 1, 'nomsOscars': 3, 'winsBaftas': 1, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Female,White,,
2016,2017,89,Actress in a Leading Role,Emma Stone,La La Land,True,"{'nomsBaftas': 6, 'nomsGoldenGlobes': 0, 'nomsOscars': 8, 'winsBaftas': 5, 'winsGoldenGlobes': 7, 'winsOscars': 6}",Female,White,,
2016,2017,89,Actress in a Leading Role,Meryl Streep,Florence Foster Jenkins,False,"{'nomsBaftas': 3, 'nomsGoldenGlobes': 4, 'nomsOscars': 2, 'winsBaftas': 1, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Female,White,,
2016,2017,89,Actress in a Supporting Role,Viola Davis,Fences,True,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 1, 'nomsOscars': 3, 'winsBaftas': 1, 'winsGoldenGlobes': 1, 'winsOscars': 1}",Female,Black,,
2016,2017,89,Actress in a Supporting Role,Naomie Harris,Moonlight,False,"{'nomsBaftas': 4, 'nomsGoldenGlobes': 5, 'nomsOscars': 5, 'winsBaftas': 0, 'winsGoldenGlobes': 1, 'winsOscars': 3}",Female,Black,,
2016,2017,89,Actress in a Supporting Role,Nicole Kidman,Lion,False,"{'nomsBaftas': 3, 'nomsGoldenGlobes': 4, 'nomsOscars': 6, 'winsBaftas': 2, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Female,White,,
2016,2017,89,Actress in a Supporting Role,Octavia Spencer,Hidden Figures,False,"{'nomsBaftas': 1, 'nomsGoldenGlobes': 2, 'nomsOscars': 3, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Female,Black,,
2016,2017,89,Actress in a Supporting Role,Michelle Williams,Manchester by the Sea,False,"{'nomsBaftas': 4, 'nomsGoldenGlobes': 4, 'nomsOscars': 4, 'winsBaftas': 2, 'winsGoldenGlobes': 1, 'winsOscars': 2}",Female,White,,
2016,2017,89,Animated Feature Film,"Arianne Sutner, Travis Knight",Kubo and the Two Strings,False,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 1, 'nomsOscars': 2, 'winsBaftas': 1, 'winsGoldenGlobes': 0, 'winsOscars': 0}",F - M,White,,
2016,2017,89,Animated Feature Film,"John Musker, Osnat Shurer, Ron Clements",Moana,False,"{'nomsBaftas': 1, 'nomsGoldenGlobes': 2, 'nomsOscars': 2, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",F - M,White,,
2016,2017,89,Animated Feature Film,"Claude Barras, Max Karli",My Life as a Zucchini,False,"{'nomsBaftas': 1, 'nomsGoldenGlobes': 1, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,White,,
2016,2017,89,Animated Feature Film,"Michael Dudok de Wit, Toshio Suzuki",The Red Turtle,False,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 0, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,A - W,,
2016,2017,89,Animated Feature Film,"Byron Howard, Clark Spencer, Rich Moore",Zootopia,True,"{'nomsBaftas': 1, 'nomsGoldenGlobes': 0, 'nomsOscars': 0, 'winsBaftas': 2, 'winsGoldenGlobes': 1, 'winsOscars': 1}",Male,White,,
2016,2017,89,Costume Design,Joanna Johnston,Allied,False,"{'nomsBaftas': 1, 'nomsGoldenGlobes': 0, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Female,White,,
2016,2017,89,Costume Design,Colleen Atwood,Fantastic Beasts and Where to Find Them,True,"{'nomsBaftas': 4, 'nomsGoldenGlobes': 0, 'nomsOscars': 1, 'winsBaftas': 1, 'winsGoldenGlobes': 0, 'winsOscars': 1}",Female,White,,
2016,2017,89,Costume Design,Consolata Boyle,Florence Foster Jenkins,False,"{'nomsBaftas': 3, 'nomsGoldenGlobes': 4, 'nomsOscars': 2, 'winsBaftas': 1, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Female,White,,
2016,2017,89,Costume Design,Madeline Fontaine,Jackie,False,"{'nomsBaftas': 2, 'nomsGoldenGlobes': 1, 'nomsOscars': 3, 'winsBaftas': 1, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Female,White,,
2016,2017,89,Costume Design,Mary Zophres,La La Land,False,"{'nomsBaftas': 6, 'nomsGoldenGlobes': 0, 'nomsOscars': 8, 'winsBaftas': 5, 'winsGoldenGlobes': 7, 'winsOscars': 6}",Female,White,,
2016,2017,89,Directing,Denis Villeneuve,Arrival,False,"{'nomsBaftas': 8, 'nomsGoldenGlobes': 2, 'nomsOscars': 7, 'winsBaftas': 1, 'winsGoldenGlobes': 0, 'winsOscars': 1}",Male,White,,
2016,2017,89,Directing,Mel Gibson,Hacksaw Ridge,False,"{'nomsBaftas': 4, 'nomsGoldenGlobes': 3, 'nomsOscars': 4, 'winsBaftas': 1, 'winsGoldenGlobes': 0, 'winsOscars': 2}",Male,White,,
2016,2017,89,Directing,Damien Chazelle,La La Land,True,"{'nomsBaftas': 6, 'nomsGoldenGlobes': 0, 'nomsOscars': 8, 'winsBaftas': 5, 'winsGoldenGlobes': 7, 'winsOscars': 6}",Male,White,,
2016,2017,89,Directing,Kenneth Lonergan,Manchester by the Sea,False,"{'nomsBaftas': 4, 'nomsGoldenGlobes': 4, 'nomsOscars': 4, 'winsBaftas': 2, 'winsGoldenGlobes': 1, 'winsOscars': 2}",Male,White,,
2016,2017,89,Directing,Barry Jenkins,Moonlight,False,"{'nomsBaftas': 4, 'nomsGoldenGlobes': 5, 'nomsOscars': 5, 'winsBaftas': 0, 'winsGoldenGlobes': 1, 'winsOscars': 3}",Male,Black,,
2016,2017,89,International Feature Film,Martin Zandvliet,Land of Mine,False,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 0, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,White,Denmark,Europe
2016,2017,89,International Feature Film,Hannes Holm,A Man Called Ove,False,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 0, 'nomsOscars': 2, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,White,Sweden,Europe
2016,2017,89,International Feature Film,Asghar Farhadi,The Salesman,True,"{'nomsBaftas': 1, 'nomsGoldenGlobes': 1, 'nomsOscars': 0, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 1}",Male,Middle Eastern,Iran,Asia
2016,2017,89,International Feature Film,"Bentley Dean, Martin Butler",Tanna,False,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 0, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,White,Australia,Oceania
2016,2017,89,International Feature Film,Maren Ade,Toni Erdmann,False,"{'nomsBaftas': 1, 'nomsGoldenGlobes': 1, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Female,White,Germany,Europe
2016,2017,89,Makeup and Hairstyling,"Eva von Bahr, Love Larson",A Man Called Ove,False,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 0, 'nomsOscars': 2, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",F - M,White,,
2016,2017,89,Makeup and Hairstyling,"Joel Harlow, Richard Alonzo",Star Trek Beyond,False,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 0, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,H - W,,
2016,2017,89,Makeup and Hairstyling,"Alessandro Bertolazzi, Christopher Nelson, Giorgio Gregorini",Suicide Squad,True,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 0, 'nomsOscars': 0, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 1}",Male,White,,
2016,2017,89,Music (Original Score),Mica Levi,Jackie,False,"{'nomsBaftas': 2, 'nomsGoldenGlobes': 1, 'nomsOscars': 3, 'winsBaftas': 1, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,White,,
2016,2017,89,Music (Original Score),Justin Hurwitz,La La Land,True,"{'nomsBaftas': 6, 'nomsGoldenGlobes': 0, 'nomsOscars': 8, 'winsBaftas': 5, 'winsGoldenGlobes': 7, 'winsOscars': 6}",Male,White,,
2016,2017,89,Music (Original Score),"Dustin O'Halloran, Hauschka",Lion,False,"{'nomsBaftas': 3, 'nomsGoldenGlobes': 4, 'nomsOscars': 6, 'winsBaftas': 2, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,White,,
2016,2017,89,Music (Original Score),Nicholas Britell,Moonlight,False,"{'nomsBaftas': 4, 'nomsGoldenGlobes': 5, 'nomsOscars': 5, 'winsBaftas': 0, 'winsGoldenGlobes': 1, 'winsOscars': 3}",Male,White,,
2016,2017,89,Music (Original Score),Thomas Newman,Passengers,False,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 0, 'nomsOscars': 2, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,White,,
2016,2017,89,Writing (Adapted Screenplay),Eric Heisserer,Arrival,False,"{'nomsBaftas': 8, 'nomsGoldenGlobes': 2, 'nomsOscars': 7, 'winsBaftas': 1, 'winsGoldenGlobes': 0, 'winsOscars': 1}",Male,White,,
2016,2017,89,Writing (Adapted Screenplay),August Wilson,Fences,False,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 1, 'nomsOscars': 3, 'winsBaftas': 1, 'winsGoldenGlobes': 1, 'winsOscars': 1}",Male,Black,,
2016,2017,89,Writing (Adapted Screenplay),"Allison Schroeder, Theodore Melfi",Hidden Figures,False,"{'nomsBaftas': 1, 'nomsGoldenGlobes': 2, 'nomsOscars': 3, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",F - M,White,,
2016,2017,89,Writing (Adapted Screenplay),Luke Davies,Lion,False,"{'nomsBaftas': 3, 'nomsGoldenGlobes': 4, 'nomsOscars': 6, 'winsBaftas': 2, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,White,,
